,Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longtitude,Altitude,TimeZone,DST
1458,1498,Szolnok Air Base,Szolnok,Hungary,\N,LHSN,47.122897,20.2355,322,1,E
1459,1499,Amendola Air Base,Amendola,Italy,\N,LIBA,41.541401,15.7181,183,1,E
1460,1500,Crotone Airport,Crotone,Italy,CRV,LIBC,38.9972,17.0802,522,1,E
1461,1501,Bari Karol Wojtyła Airport,Bari,Italy,BRI,LIBD,41.138901,16.760599,177,1,E
1462,1502,"Foggia ""Gino Lisa"" Airport",Foggia,Italy,FOG,LIBF,41.432899,15.535,265,1,E
1463,1503,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",Grottaglie,Italy,TAR,LIBG,40.517502,17.4032,215,1,E
1464,1504,Lecce Galatina Air Base,Lecce,Italy,LCC,LIBN,40.239201,18.133301,156,1,E
1465,1505,Pescara International Airport,Pescara,Italy,PSR,LIBP,42.431702,14.1811,48,1,E
1466,1506,Brindisi – Salento Airport,Brindisi,Italy,BDS,LIBR,40.6576,17.947001,47,1,E
1467,1507,Gioia Del Colle Air Base,Gioia Del Colle,Italy,\N,LIBV,40.767799,16.9333,1187,1,E
1468,1508,Lamezia Terme Airport,Lamezia,Italy,SUF,LICA,38.905399,16.2423,39,1,E
1469,1509,Catania-Fontanarossa Airport,Catania,Italy,CTA,LICC,37.466801,15.0664,39,1,E
1470,1510,Lampedusa Airport,Lampedusa,Italy,LMP,LICD,35.497898,12.6181,70,1,E
1471,1511,Pantelleria Airport,Pantelleria,Italy,PNL,LICG,36.816502,11.9689,628,1,E
1472,1512,Falcone–Borsellino Airport,Palermo,Italy,PMO,LICJ,38.175999,13.091,65,1,E
1473,1513,Palermo-Boccadifalco Airport,Palermo,Italy,\N,LICP,38.110802,13.3133,345,1,E
1474,1514,Reggio Calabria Airport,Reggio Calabria,Italy,REG,LICR,38.071201,15.6516,96,1,E
1475,1515,Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,TPS,LICT,37.9114,12.488,25,1,E
1476,1516,Sigonella Navy Air Base,Sigonella,Italy,NSY,LICZ,37.401699,14.9224,79,1,E
1477,1517,Alghero-Fertilia Airport,Alghero,Italy,AHO,LIEA,40.632099,8.29077,87,1,E
1478,1518,Decimomannu Air Base,Decimomannu,Italy,DCI,LIED,39.354198,8.97248,100,1,E
1479,1519,Cagliari Elmas Airport,Cagliari,Italy,CAG,LIEE,39.251499,9.05428,13,1,E
1480,1520,Olbia Costa Smeralda Airport,Olbia,Italy,OLB,LIEO,40.898701,9.51763,37,1,E
1481,1521,Tortolì Airport,Tortoli,Italy,TTB,LIET,39.9188,9.68298,23,1,E
1482,1522,Torino-Aeritalia Airport,Turin,Italy,\N,LIMA,45.086399,7.60337,943,1,E
1483,1523,Milano-Bresso Airfield,Milano,Italy,\N,LIMB,45.542198,9.20333,484,1,E
1484,1524,Malpensa International Airport,Milano,Italy,MXP,LIMC,45.6306,8.72811,768,1,E
1485,1525,Il Caravaggio International Airport,Bergamo,Italy,BGY,LIME,45.673901,9.70417,782,1,E
1486,1526,Turin Airport,Torino,Italy,TRN,LIMF,45.200802,7.64963,989,1,E
1487,1527,Villanova D'Albenga International Airport,Albenga,Italy,ALL,LIMG,44.050598,8.12743,148,1,E
1488,1528,Genoa Cristoforo Colombo Airport,Genoa,Italy,GOA,LIMJ,44.4133,8.8375,13,1,E
1489,1529,Milano Linate Airport,Milan,Italy,LIN,LIML,45.445099,9.27674,353,1,E
1490,1530,Cameri Air Base [MIL],Cameri,Italy,\N,LIMN,45.529598,8.66922,586,1,E
1491,1531,Parma Airport,Parma,Italy,PMF,LIMP,44.824501,10.2964,161,1,E
1492,1532,Piacenza San Damiano Air Base,Piacenza,Italy,\N,LIMS,44.913102,9.723322,456,1,E
1493,1534,Cuneo International Airport,Cuneo,Italy,CUF,LIMZ,44.547001,7.62322,1267,1,E
1494,1535,Aviano Air Base,Aviano,Italy,AVB,LIPA,46.031898,12.596503,410,1,E
1495,1536,Bolzano Airport,Bolzano,Italy,BZO,LIPB,46.460201,11.3264,789,1,E
1496,1537,Cervia Air Base,Cervia,Italy,\N,LIPC,44.224201,12.3072,18,1,E
1497,1538,Bologna Guglielmo Marconi Airport,Bologna,Italy,BLQ,LIPE,44.5354,11.2887,123,1,E
1498,1539,Treviso-Sant'Angelo Airport,Treviso,Italy,TSF,LIPH,45.648399,12.1944,59,1,E
1499,1540,Rivolto Air Base,Rivolto,Italy,\N,LIPI,45.978699,13.0493,179,1,E
1500,1541,Forlì Airport,Forli,Italy,FRL,LIPK,44.194801,12.0701,97,1,E
1501,1542,Ghedi Air Base,Ghedi,Italy,\N,LIPL,45.432201,10.2677,333,1,E
1502,1543,Verona-Boscomantico Airport,Verona,Italy,\N,LIPN,45.472,10.9279,286,1,E
1503,1544,Brescia Airport,Brescia,Italy,VBS,LIPO,45.428902,10.3306,355,1,E
1504,1545,Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,TRS,LIPQ,45.827499,13.4722,39,1,E
1505,1546,Federico Fellini International Airport,Rimini,Italy,RMI,LIPR,44.020302,12.6117,40,1,E
1506,1547,Istrana Air Base,Treviso,Italy,\N,LIPS,45.684898,12.0829,137,1,E
1507,1548,Vicenza Airport,Vicenza,Italy,VIC,LIPT,45.573399,11.5295,128,1,E
1508,1549,Padova Airport,Padova,Italy,QPA,LIPU,45.395802,11.8479,44,1,E
1509,1550,Verona Villafranca Airport,Villafranca,Italy,VRN,LIPX,45.395699,10.8885,239,1,E
1510,1551,Venice Marco Polo Airport,Venice,Italy,VCE,LIPZ,45.505299,12.3519,7,1,E
1511,1552,Siena-Ampugnano Airport,Siena,Italy,SAY,LIQS,43.256302,11.255,634,1,E
1512,1553,Ciampino–G. B. Pastine International Airport,Rome,Italy,CIA,LIRA,41.7994,12.5949,427,1,E
1513,1554,Pratica Di Mare Air Base,Pratica Di Mare,Italy,\N,LIRE,41.654499,12.4452,41,1,E
1514,1555,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,13,1,E
1515,1556,Guidonia Air Base,Guidonia,Italy,\N,LIRG,41.990299,12.7408,289,1,E
1516,1558,Marina Di Campo Airport,Marina Di Campo,Italy,EBA,LIRJ,42.7603,10.2394,31,1,E
1517,1559,Latina Air Base,Latina,Italy,QLT,LIRL,41.5424,12.909,94,1,E
1518,1560,Grazzanise Air Base,Grazzanise,Italy,\N,LIRM,41.060799,14.0819,29,1,E
1519,1561,Naples International Airport,Naples,Italy,NAP,LIRN,40.886002,14.2908,294,1,E
1520,1562,Pisa International Airport,Pisa,Italy,PSA,LIRP,43.683899,10.3927,6,1,E
1521,1563,Peretola Airport,Florence,Italy,FLR,LIRQ,43.810001,11.2051,142,1,E
1522,1564,Grosseto Air Base,Grosseto,Italy,GRS,LIRS,42.759701,11.0719,17,1,E
1523,1565,Urbe Airport,Rome,Italy,\N,LIRU,41.9519,12.4989,55,1,E
1524,1566,Viterbo Airport,Viterbo,Italy,\N,LIRV,42.430199,12.0642,992,1,E
1525,1567,Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,PEG,LIRZ,43.095901,12.5132,697,1,E
1526,1568,Cerklje Airport,Cerklje,Slovenia,\N,LJCE,45.900001525879,15.530200004578,510,1,E
1527,1569,Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,LJU,LJLJ,46.223701,14.4576,1273,1,E
1528,1570,Maribor Airport,Maribor,Slovenia,MBX,LJMB,46.47990036010742,15.686100006103516,876,1,E
1529,1571,Portoroz Airport,Portoroz,Slovenia,POW,LJPZ,45.4734001159668,13.614999771118164,7,1,E
1530,1572,Slovenj Gradec Airport,Slovenj Gradec,Slovenia,\N,LJSG,46.47200012207031,15.116999626159668,1645,1,E
1531,1573,České Budějovice Airport,Ceske Budejovice,Czech Republic,\N,LKCS,48.9463996887207,14.427499771118164,1417,1,E
1532,1574,Čáslav Air Base,Caslav,Czech Republic,\N,LKCV,49.939701080322266,15.381799697875977,794,1,E
1533,1575,Hradec Králové Airport,Hradec Kralove,Czech Republic,\N,LKHK,50.253201,15.8452,791,1,E
1534,1576,Hořovice Airport,Horovice,Czech Republic,\N,LKHV,49.84809875488281,13.893500328063965,1214,1,E
1535,1577,Kbely Air Base,Praha,Czech Republic,\N,LKKB,50.12139892578125,14.54360008239746,939,1,E
1536,1578,Kunovice Airport,Kunovice,Czech Republic,UHE,LKKU,49.02939987182617,17.439699172973633,581,1,E
1537,1579,Karlovy Vary International Airport,Karlovy Vary,Czech Republic,KLV,LKKV,50.20299911499024,12.914999961853027,1989,1,E
1538,1580,Plzeň-Líně Airport,Line,Czech Republic,\N,LKLN,49.675201416016,13.274600028992,1188,1,E
1539,1581,Mnichovo Hradiště Airport,Mnichovo Hradiste,Czech Republic,\N,LKMH,50.54019927978516,15.006600379943848,800,1,E
1540,1582,Ostrava Leos Janáček Airport,Ostrava,Czech Republic,OSR,LKMT,49.6963005065918,18.111099243164062,844,1,E
1541,1583,Náměšť Air Base,Namest,Czech Republic,\N,LKNA,49.16579818725586,16.124900817871094,1548,1,E
1542,1584,Pardubice Airport,Pardubice,Czech Republic,PED,LKPD,50.01340103149414,15.73859977722168,741,1,E
1543,1585,Pribram Airport,Pribram,Czech Republic,\N,LKPM,49.7201,14.1006,1529,1,E
1544,1586,Přerov Air Base,Prerov,Czech Republic,PRV,LKPO,49.42580032348633,17.404699325561523,676,1,E
1545,1587,Václav Havel Airport Prague,Prague,Czech Republic,PRG,LKPR,50.1008,14.26,1247,1,E
1546,1588,Brno-Tuřany Airport,Brno,Czech Republic,BRQ,LKTB,49.15129852294922,16.694400787353516,778,1,E
1547,1589,Vodochody Airport,Vodochody,Czech Republic,VOD,LKVO,50.216599,14.3958,919,1,E
1548,1590,Ben Gurion International Airport,Tel-aviv,Israel,TLV,LLBG,32.01139831542969,34.88669967651367,135,2,E
1549,1591,Beersheba (Teyman) Airport,Beer-sheba,Israel,BEV,LLBS,31.287000656128,34.722999572754,656,2,E
1550,1592,Tel Nof Air Base,Tel-nof,Israel,\N,LLEK,31.8395004272,34.8218002319,193,2,E
1551,1593,Ein Shemer Airfield,Eyn-shemer,Israel,\N,LLES,32.440799713134766,35.0077018737793,95,2,E
1552,1594,Eilat Airport,Elat,Israel,ETH,LLET,29.56130027770996,34.96009826660156,42,2,E
1553,1595,Ein Yahav Airfield,Eyn-yahav,Israel,EIY,LLEY,30.621700286865234,35.20330047607422,-164,2,E
1554,1596,Haifa International Airport,Haifa,Israel,HFA,LLHA,32.80939865112305,35.04309844970703,28,2,E
1555,1597,Hatzor Air Base,Haztor,Israel,\N,LLHS,31.7625007629,34.727199554399995,148,2,E
1556,1598,Ben Ya'akov Airport,Rosh Pina,Israel,RPN,LLIB,32.98099899291992,35.5718994140625,922,2,E
1557,1599,Megiddo Airport,Megido Airstrip,Israel,\N,LLMG,32.5973014831543,35.22880172729492,200,2,E
1558,1600,Bar Yehuda Airfield,Metzada,Israel,MTZ,LLMZ,31.32819938659668,35.38859939575195,-1266,2,E
1559,1601,Nevatim Air Base,Nevatim,Israel,VTM,LLNV,31.2082996368,35.012298584,1330,2,E
1560,1602,Ovda International Airport,Ovda,Israel,VDA,LLOV,29.94029998779297,34.93579864501953,1492,2,E
1561,1603,Ramat David Air Base,Ramat David,Israel,\N,LLRD,32.66510009765625,35.179500579833984,185,2,E
1562,1604,Ramon Air Base,Ramon,Israel,MIP,LLRM,30.776100158691406,34.66669845581055,2126,2,E
1563,1605,Sde Dov Airport,Tel-aviv,Israel,SDV,LLSD,32.11470031738281,34.78219985961914,43,2,E
1564,1606,Malta International Airport,Malta,Malta,MLA,LMML,35.857498,14.4775,300,1,E
1565,1607,Wiener Neustadt East Airport,Wiener Neustadt Ost,Austria,\N,LOAN,47.843299865722656,16.260099411010742,896,1,E
1566,1608,Wels Airport,Wels,Austria,\N,LOLW,48.18330001831055,14.040900230407717,1043,1,E
1567,1609,Graz Airport,Graz,Austria,GRZ,LOWG,46.9911003112793,15.439599990844728,1115,1,E
1568,1610,Innsbruck Airport,Innsbruck,Austria,INN,LOWI,47.260201,11.344,1907,1,E
1569,1611,Linz Hörsching Airport,Linz,Austria,LNZ,LOWL,48.2332,14.1875,980,1,E
1570,1612,Salzburg Airport,Salzburg,Austria,SZG,LOWS,47.7933006287,13.0043001175,1411,1,E
1571,1613,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.110298156738,16.569700241089,600,1,E
1572,1615,Hinterstoisser Air Base,Zeltweg,Austria,\N,LOXZ,47.202801,14.7442,2264,1,E
1573,1616,Alverca Air Base,Alverca,Portugal,AVR,LPAR,38.883301,-9.0301,11,0,E
1574,1617,Santa Maria Airport,Santa Maria (island),Portugal,SMA,LPAZ,36.97140121459961,-25.17060089111328,308,-1,E
1575,1618,Bragança Airport,Braganca,Portugal,BGC,LPBG,41.8578,-6.70713,2241,0,E
1576,1619,Beja Airport / Airbase,Beja (madeira),Portugal,BYJ,LPBJ,38.078899,-7.9324,636,0,E
1577,1620,Braga Municipal Aerodrome,Braga,Portugal,BGZ,LPBR,41.5871009827,-8.445139884949999,247,0,E
1578,1621,Aerodromo Municipal de Coimbra,Coimba,Portugal,\N,LPCO,40.158758,-8.470815,587,0,E
1579,1622,Cascais Airport,Cascais,Portugal,CAT,LPCS,38.724998,-9.35523,325,0,E
1580,1623,Coimbra Hospital Covões Heliport,Covilha,Portugal,\N,LPCV,40.194812,-8.460207,265,0,E
1581,1624,Évora Airport,Evora,Portugal,\N,LPEV,38.533501,-7.88964,807,0,E
1582,1625,Flores Airport,Flores,Portugal,FLW,LPFL,39.455299377441406,-31.13139915466309,112,-1,E
1583,1626,Faro Airport,Faro,Portugal,FAO,LPFR,37.0144004822,-7.96590995789,24,0,E
1584,1627,Graciosa Airport,Graciosa Island,Portugal,GRW,LPGR,39.09220123291016,-28.029800415039062,86,-1,E
1585,1628,Horta Airport,Horta,Portugal,HOR,LPHR,38.519901275634766,-28.715900421142575,118,-1,E
1586,1629,Lajes Airport,Lajes (terceira Island),Portugal,TER,LPLA,38.761799,-27.090799,180,-1,E
1587,1630,Monte Real Air Base,Monte Real,Portugal,QLR,LPMR,39.828335,-8.8875,187,0,E
1588,1631,Montijo Air Base,Montijo,Portugal,\N,LPMT,38.703899,-9.03592,46,0,E
1589,1632,Ovar Air Base,Ovar,Portugal,\N,LPOV,40.915901,-8.64592,56,0,E
1590,1633,João Paulo II Airport,Ponta Delgada,Portugal,PDL,LPPD,37.7411994934,-25.6979007721,259,-1,E
1591,1634,Pico Airport,Pico,Portugal,PIX,LPPI,38.554298,-28.441299,109,-1,E
1592,1635,Portimão Airport,Portimao,Portugal,PRM,LPPM,37.1493,-8.58396,5,0,E
1593,1636,Francisco de Sá Carneiro Airport,Porto,Portugal,OPO,LPPR,41.2481002808,-8.68138980865,228,0,E
1594,1637,Porto Santo Airport,Porto Santo,Portugal,PXO,LPPS,33.0733985901,-16.3500003815,341,0,E
1595,1638,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,LPPT,38.7813,-9.13592,374,0,E
1596,1639,São Jorge Airport,Sao Jorge Island,Portugal,SJZ,LPSJ,38.66550064086914,-28.175800323486328,311,-1,E
1597,1640,Sintra Air Base,Sintra,Portugal,\N,LPST,38.8311,-9.33955,440,0,E
1598,1641,Tancos Airbase,Tancos,Portugal,\N,LPTN,39.475101,-8.36458,266,0,E
1599,1642,Vila Real Airport,Vila Real,Portugal,VRL,LPVR,41.2743,-7.72047,1805,0,E
1600,1643,Aerodromo Goncalves Lobato (Viseu Airport),Viseu,Portugal,VSE,LPVZ,40.725498,-7.88899,2060,0,E
1601,1645,Mostar International Airport,Mostar,Bosnia and Herzegovina,OMO,LQMO,43.282901763916016,17.84589958190918,156,1,E
1602,1646,Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina,SJJ,LQSA,43.82460021972656,18.331499099731445,1708,1,E
1603,1647,Arad International Airport,Arad,Romania,ARW,LRAR,46.17660140991211,21.261999130249023,352,2,E
1604,1648,Bacău Airport,Bacau,Romania,BCM,LRBC,46.52190017700195,26.91029930114746,607,2,E
1605,1649,Tautii Magheraus Airport,Baia Mare,Romania,BAY,LRBM,47.65840148925781,23.46999931335449,605,2,E
1606,1650,Băneasa International Airport,Bucharest,Romania,BBU,LRBS,44.50320053100586,26.102100372314453,297,2,E
1607,1651,Mihail Kogălniceanu International Airport,Constanta,Romania,CND,LRCK,44.36220169067383,28.488300323486328,353,2,E
1608,1652,Cluj-Napoca International Airport,Cluj-napoca,Romania,CLJ,LRCL,46.78519821166992,23.686199188232425,1036,2,E
1609,1653,Caransebeş Airport,Caransebes,Romania,CSB,LRCS,45.41999816894531,22.25329971313477,866,2,E
1610,1654,Craiova Airport,Craiova,Romania,CRA,LRCV,44.31809997558594,23.888599395751957,626,2,E
1611,1655,Iaşi Airport,Iasi,Romania,IAS,LRIA,47.17850112915039,27.6205997467041,397,2,E
1612,1656,Oradea International Airport,Oradea,Romania,OMR,LROD,47.025299072265625,21.90250015258789,465,2,E
1613,1657,Henri Coandă International Airport,Bucharest,Romania,OTP,LROP,44.5711111,26.085,314,2,E
1614,1658,Sibiu International Airport,Sibiu,Romania,SBZ,LRSB,45.78559875488281,24.09129905700684,1496,2,E
1615,1659,Satu Mare Airport,Satu Mare,Romania,SUJ,LRSM,47.70330047607422,22.88570022583008,405,2,E
1616,1660,Suceava Stefan cel Mare Airport,Suceava,Romania,SCV,LRSV,47.6875,26.35409927368164,1375,2,E
1617,1661,Tulcea Airport,Tulcea,Romania,TCE,LRTC,45.0625,28.71430015563965,200,2,E
1618,1662,Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,TGM,LRTM,46.46770095825195,24.412500381469727,963,2,E
1619,1663,Timişoara Traian Vuia Airport,Timisoara,Romania,TSR,LRTR,45.80989837646485,21.337900161743164,348,2,E
1620,1664,Les Eplatures Airport,Les Eplatures,Switzerland,\N,LSGC,47.0839004517,6.792840003970001,3368,1,E
1621,1665,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,LSGG,46.23809814453125,6.108950138092041,1411,1,E
1622,1666,Saanen Airport,Saanen,Switzerland,\N,LSGK,46.4874992371,7.25083017349,3307,1,E
1623,1667,Sion Airport,Sion,Switzerland,SIR,LSGS,46.2196006775,7.326759815220001,1585,1,E
1624,1668,Alpnach Air Base,Alpnach,Switzerland,\N,LSMA,46.943901,8.28417,1460,1,E
1625,1669,Dübendorf Air Base,Dubendorf,Switzerland,\N,LSMD,47.398601532,8.648229599,1470,1,E
1626,1670,Emmen Air Base,Emmen,Switzerland,EML,LSME,47.092444,8.305184,1400,1,E
1627,1671,Mollis Airport,Mollis,Switzerland,\N,LSMF,47.07889938354492,9.06482982635498,1485,1,E
1628,1672,Meiringen Airport,Meiringen,Switzerland,\N,LSMM,46.74330139160156,8.109999656677246,1895,1,E
1629,1673,Payerne Air Base,Payerne,Switzerland,\N,LSMP,46.8432,6.91506004333,1465,1,E
1630,1675,Lugano Airport,Lugano,Switzerland,LUG,LSZA,46.00429916379999,8.9105796814,915,1,E
1631,1676,Bern Belp Airport,Bern,Switzerland,BRN,LSZB,46.914100647,7.497149944309999,1674,1,E
1632,1677,Grenchen Airport,Grenchen,Switzerland,ZHI,LSZG,47.181599,7.41719,1411,1,E
1633,1678,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416,1,E
1634,1679,St Gallen Altenrhein Airport,Altenrhein,Switzerland,ACH,LSZR,47.4850006104,9.560770034789998,1306,1,E
1635,1680,Samedan Airport,Samedan,Switzerland,SMV,LSZS,46.53409957885742,9.884110450744627,5600,1,E
1636,1681,Güvercinlik Airport,Ankara,Turkey,\N,LTAB,39.9350013733,32.7407989502,2687,2,E
1637,1682,Esenboğa International Airport,Ankara,Turkey,ESB,LTAC,40.1281013489,32.995098114,3125,3,E
1638,1683,Etimesgut Air Base,Ankara,Turkey,ANK,LTAD,39.949798584,32.6885986328,2653,3,E
1639,1684,Akıncı Air Base,Ankara,Turkey,\N,LTAE,40.0788993835,32.5656013489,2767,3,E
1640,1685,Adana Airport,Adana,Turkey,ADA,LTAF,36.9822006226,35.2803993225,65,3,E
1641,1686,İncirlik Air Base,Adana,Turkey,UAB,LTAG,37.0021018982,35.4258995056,238,3,E
1642,1687,Afyon Airport,Afyon,Turkey,AFY,LTAH,38.726398468,30.6011009216,3310,3,E
1643,1688,Antalya International Airport,Antalya,Turkey,AYT,LTAI,36.898701,30.800501,177,3,E
1644,1689,Gaziantep International Airport,Gaziantep,Turkey,GZT,LTAJ,36.9472007751,37.4786987305,2315,3,E
1645,1690,İskenderun Airport,Iskenderun,Turkey,\N,LTAK,36.5744552612,36.1534194946,25,3,E
1646,1691,Konya Airport,Konya,Turkey,KYA,LTAN,37.979,32.561901,3392,3,E
1647,1692,Malatya Tulga Airport,Malatya,Turkey,\N,LTAO,38.353699,38.253899,3016,3,E
1648,1693,Amasya Merzifon Airport,Merzifon,Turkey,MZH,LTAP,40.829399,35.521999,1758,3,E
1649,1694,Sivas Nuri Demirağ Airport,Sivas,Turkey,VAS,LTAR,39.813801,36.9035,5239,3,E
1650,1695,Malatya Erhaç Airport,Malatya,Turkey,MLX,LTAT,38.4352989197,38.0909996033,2828,3,E
1651,1696,Kayseri Erkilet Airport,Kayseri,Turkey,ASR,LTAU,38.770401001,35.4953994751,3463,3,E
1652,1697,Sivrihisar Airport,Sivrihisar,Turkey,\N,LTAV,39.45149993896485,31.36529922485352,3185,3,E
1653,1698,Tokat Airport,Tokat,Turkey,TJK,LTAW,40.307430267333984,36.367408752441406,1831,3,E
1654,1699,Çardak Airport,Denizli,Turkey,DNZ,LTAY,37.7855987549,29.7012996674,2795,3,E
1655,1701,Atatürk International Airport,Istanbul,Turkey,ISL,LTBA,40.976898,28.8146,163,3,E
1656,1702,Balıkesir Merkez Airport,Balikesir,Turkey,BZI,LTBF,39.61930084228516,27.926000595092773,340,3,E
1657,1703,Bandırma Airport,Bandirma,Turkey,BDM,LTBG,40.31800079345703,27.97769927978516,170,3,E
1658,1705,Eskişehir Air Base,Eskisehir,Turkey,ESK,LTBI,39.7840995789,30.5820999146,2581,3,E
1659,1706,Adnan Menderes International Airport,Izmir,Turkey,ADB,LTBJ,38.2924003601,27.156999588,412,3,E
1660,1707,Gaziemir Airport,Izmir,Turkey,\N,LTBK,38.31909942626953,27.159400939941406,433,3,E
1661,1708,Çiğli Airport,Izmir,Turkey,IGL,LTBL,38.5130004883,27.010099411,16,3,E
1662,1709,Isparta Airport,Isparta,Turkey,\N,LTBM,37.78512191772461,30.59001922607422,3250,3,E
1663,1710,Kütahya Airport,Kutahya,Turkey,\N,LTBN,39.426700592041016,30.01689910888672,3026,3,E
1664,1712,Yalova Airport,Yalova,Turkey,\N,LTBP,40.68439865112305,29.37569999694824,6,3,E
1665,1713,Cengiz Topel Airport,Topel,Turkey,KCO,LTBQ,40.73500061035156,30.08329963684082,182,3,E
1666,1715,Dalaman International Airport,Dalaman,Turkey,DLM,LTBS,36.7131004333,28.7924995422,20,3,E
1667,1716,Akhisar Airport,Akhisar,Turkey,\N,LTBT,38.80889892578125,27.83390045166016,263,3,E
1668,1718,Imsık Airport,Bodrum,Turkey,BXN,LTBV,37.140098571777344,27.669700622558597,202,3,E
1669,1719,Samandıra Air Base,Istanbul,Turkey,\N,LTBX,40.99300003051758,29.21649932861328,400,3,E
1670,1721,Elazığ Airport,Elazig,Turkey,EZS,LTCA,38.6068992615,39.2914009094,2927,3,E
1671,1722,Diyarbakir Airport,Diyabakir,Turkey,DIY,LTCC,37.893901825,40.2010002136,2251,3,E
1672,1723,Erzincan Airport,Erzincan,Turkey,ERC,LTCD,39.7102012634,39.5270004272,3783,3,E
1673,1724,Erzurum International Airport,Erzurum,Turkey,ERZ,LTCE,39.9565010071,41.17020034789999,5763,3,E
1674,1726,Trabzon International Airport,Trabzon,Turkey,TZX,LTCG,40.99509811401367,39.78969955444336,104,3,E
1675,1728,Van Ferit Melen Airport,Van,Turkey,VAN,LTCI,38.46820068359375,43.332298278808594,5480,3,E
1676,1729,Batman Airport,Batman,Turkey,BAL,LTCJ,37.9290008545,41.1166000366,1822,3,E
1677,1731,Siirt Airport,Siirt,Turkey,SXZ,LTCL,37.97890090942383,41.84040069580078,2001,3,E
1678,1732,Kaklıç Airport,Izmir,Turkey,\N,LTFA,38.5176010131836,26.977399826049805,13,3,E
1679,1733,Selçuk Efes Airport,Izmir,Turkey,\N,LTFB,37.95069885253906,27.32900047302246,10,3,E
1680,1734,Bălți International Airport,Saltsy,Moldova,BZY,LUBL,47.843056,27.777222,758,2,E
1681,1735,Chişinău International Airport,Chisinau,Moldova,KIV,LUKK,46.92770004272461,28.93099975585937,399,2,E
1682,1736,Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,OHD,LWOH,41.18,20.7423,2313,1,E
1683,1737,Skopje Alexander the Great Airport,Skopje,Macedonia,SKP,LWSK,41.961601,21.621401,781,1,E
1684,1738,Gibraltar Airport,Gibraltar,Gibraltar,GIB,LXGB,36.1511993408,-5.3496599197400005,15,1,N
1685,1739,Belgrade Nikola Tesla Airport,Belgrade,Serbia,BEG,LYBE,44.8184013367,20.3090991974,335,1,E
1686,1740,Nis Airport,Nis,Serbia,INI,LYNI,43.337299,21.853701,648,1,E
1687,1741,Podgorica Airport,Podgorica,Montenegro,TGD,LYPG,42.359402,19.2519,141,1,E
1688,1742,Priština International Airport,Pristina,Serbia,PRN,BKPR,42.5728,21.035801,1789,1,E
1689,1743,Tivat Airport,Tivat,Montenegro,TIV,LYTV,42.40470123291016,18.72330093383789,20,1,E
1690,1744,Vršac International Airport,Vrsac,Serbia,\N,LYVR,45.1469,21.3099,276,1,E
1691,1745,M. R. Štefánik Airport,Bratislava,Slovakia,BTS,LZIB,48.17020034790039,17.21269989013672,436,1,E
1692,1746,Košice Airport,Kosice,Slovakia,KSC,LZKZ,48.66310119628906,21.241100311279297,755,1,E
1693,1747,Kuchyňa Air Base,Malacky,Slovakia,\N,LZMC,48.402000427246094,17.11840057373047,679,1,E
1694,1748,Piešťany Airport,Piestany,Slovakia,PZY,LZPP,48.62519836425781,17.828399658203125,545,1,E
1695,1749,Sliač Airport,Sliac,Slovakia,SLD,LZSL,48.63779830932617,19.13409996032715,1043,1,E
1696,1750,Trenčín Airport,Trencin,Slovakia,\N,LZTN,48.8650016785,17.9923000336,676,1,E
1697,1751,Poprad-Tatry Airport,Poprad,Slovakia,TAT,LZTT,49.073600769,20.2411003113,2356,1,E
1698,1753,North Caicos Airport,North Caicos,Turks and Caicos Islands,NCA,MBNC,21.9175,-71.939598,10,-4,U
1699,1754,Providenciales Airport,Providenciales,Turks and Caicos Islands,PLS,MBPV,21.77359962463379,-72.26589965820312,15,-4,U
1700,1755,South Caicos Airport,South Caicos,Turks and Caicos Islands,XSC,MBSC,21.5156993866,-71.528503418,6,-4,U
1701,1756,Arroyo Barril Airport,Samana,Dominican Republic,\N,MDAB,19.198600769,-69.42980194089999,57,-4,U
1702,1757,Maria Montez International Airport,Barahona,Dominican Republic,BRX,MDBH,18.25149917602539,-71.12039947509766,10,-4,U
1703,1758,Cabo Rojo Airport,Cabo Rojo,Dominican Republic,CBJ,MDCR,17.929000854492188,-71.6447982788086,262,-4,U
1704,1759,Casa De Campo International Airport,La Romana,Dominican Republic,LRM,MDLR,18.45070075988769,-68.91179656982422,240,-4,U
1705,1760,Punta Cana International Airport,Punta Cana,Dominican Republic,PUJ,MDPC,18.5673999786,-68.36340332030001,47,-4,U
1706,1761,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,POP,MDPP,19.75790023803711,-70.56999969482422,15,-4,U
